CUST_ID;GENDER;MARITAL_STATUS;AGE;AVG_BALANCE;NUM_TRANS;PURCHASES_AMOUNT;ACCESSORIES;APPLIANCES;CULTURE;GAS;BOOKS;APPAREL;FITNESS;EDUCATION;ENTERTAINMENT;FOOD;HEALTH;HOME_GARDEN;TELCOS;TRAVEL
C14534;Male;Single;33;7425.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14538;Female;Single;32;1148.01;3;1790.42;0;1790.42;0;0;0;0;0;0;0;0;0;0;0;0
C14539;Male;Single;31;5256.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14544;Female;Single;30;2544.99;7;1138.83;0;426.29;0;712.55;0;0;0;0;0;0;0;0;0;0
C14545;Male;Single;32;205.38;17;274.78;0;0;0;0;0;274.78;0;0;0;0;0;0;0;0
C14546;Female;Single;32;4569.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14547;Female;Single;32;1299.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14551;Male;Single;32;6665.61;11;10899.59;0;367.1;0;0;0;0;0;0;0;1108.68;0;0;4624.67;4799.13
C14560;Male;Single;32;5400.87;6;9474.71;0;0;0;636.52;0;0;0;0;0;0;0;0;0;8838.19
C14572;Male;Single;30;928.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14588;Male;Single;32;534.05;20;1803.93;49.36;295.24;0;0;0;375.3;0;0;0;0;0;0;624.43;459.59
C14589;Female;Single;32;367.2;6;1281.94;0;0;0;598.68;0;683.26;0;0;0;0;0;0;0;0
C14594;Female;Single;32;2364.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14595;Female;Single;32;1882.26;8;5759.76;0;4568.9;0;0;0;1190.86;0;0;0;0;0;0;0;0
C14597;Male;Single;31;4626.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14599;Male;Single;30;305.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14605;Male;Single;32;1557.53;65;21464.74;0;21464.74;0;0;0;0;0;0;0;0;0;0;0;0
C14609;Female;Single;32;3400.3;59;1983.1;189.4;0;0;0;0;747.96;0;0;0;716.49;155.11;174.15;0;0
C14611;Female;Single;31;5926.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14612;Female;Single;32;31.66;1;769.17;769.17;0;0;0;0;0;0;0;0;0;0;0;0;0
C14619;Male;Single;30;7060.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14631;Male;Single;32;410.97;71;680.01;0;218.45;0;0;218.06;60.1;0;0;0;104.6;0;78.8;0;0
C14635;Male;Single;31;1032.4;3;5038.21;0;0;0;0;0;0;0;0;0;0;5038.21;0;0;0
C14636;Female;Single;31;1314.67;24;1249.44;0;0;0;0;0;0;0;0;0;0;1249.44;0;0;0
C14637;Male;Single;31;1453.59;22;1774.19;114.18;159.53;0;0;0;445.67;0;0;0;943.93;110.89;0;0;0
C14638;Male;Single;32;2342.53;13;2370.47;0;0;0;0;0;1280.14;0;0;0;0;0;0;0;1090.33
C14640;Male;Single;31;502.07;3;689.11;0;0;0;0;0;0;0;0;0;689.11;0;0;0;0
C14643;Male;Single;33;2284.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14649;Male;Single;32;5745.09;2;3732.07;0;3732.07;0;0;0;0;0;0;0;0;0;0;0;0
C14650;Female;Single;38;8348.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14651;Female;Single;31;1670.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14655;Female;Single;31;382.82;32;3138.88;0;329.09;0;0;404.2;401.36;0;0;110.08;116.91;0;0;561.1;1216.14
C14658;Female;Single;33;3048.14;53;1632.19;137.74;262.66;0;0;0;822.67;0;0;0;149.72;0;125.2;134.18;0
C14660;Male;Single;31;1265.52;58;5838.03;1566.72;579.2;0;0;0;3069.03;0;0;0;495.48;127.61;0;0;0
C14663;Male;Single;30;295.71;15;627.76;105.06;52.01;0;65.2;118.06;186.95;0;0;0;26.7;0;73.79;0;0
C14665;Male;Single;32;747.13;74;2519.8;443.41;0;0;0;0;2021.15;0;0;17.44;0;37.8;0;0;0
C14667;Male;Single;30;1744.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14673;Male;Single;34;5717.35;68;20146.25;91.98;481.83;0;3022.12;62.72;7145.04;0;0;0;0;342.48;2310.14;0;6689.94
C14674;Male;Single;30;6448.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14681;Male;Single;33;334.79;23;1715.46;152.51;969.07;0;213.21;0;288.88;0;0;0;0;0;91.78;0;0
C14683;Male;Single;31;797.36;90;3959.38;122.62;676.03;0;0;0;307.95;35.63;0;308.07;0;75.34;1425.64;1008.11;0
C14689;Male;Single;31;2126.27;32;1343.82;429.29;0;0;0;0;592.88;0;0;0;0;0;321.65;0;0
C14690;Male;Single;32;3598.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14693;Male;Single;31;3051.21;28;1248.66;396.15;0;27.36;0;0;769.81;0;0;0;0;31.81;23.53;0;0
C14697;Female;Single;32;4474.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14698;Male;Single;34;9009.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14700;Male;Single;34;1928.78;99;3561.51;428.35;41.2;0;125.27;0;1337.76;0;0;0;268.99;64.66;675.63;619.65;0
C14701;Male;Single;32;2727.82;32;5467.37;0;1184.52;0;3557.77;0;725.08;0;0;0;0;0;0;0;0
C14705;Male;Single;32;4674.49;5;2178.8;0;0;0;0;0;2178.8;0;0;0;0;0;0;0;0
C14722;Male;Single;31;723.59;1;2487.64;0;2487.64;0;0;0;0;0;0;0;0;0;0;0;0
C14723;Female;Single;32;2563.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14724;Female;Single;31;3533.14;65;2773.77;92.6;0;0;102.16;0;258.34;0;0;0;1885.7;0;0;0;434.96
C14726;Female;Single;31;5713.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14731;Female;Single;32;1084.44;1;1952.77;0;0;0;0;0;1952.77;0;0;0;0;0;0;0;0
C14738;Female;Single;31;632.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14739;Male;Single;31;1529.03;6;115.88;115.88;0;0;0;0;0;0;0;0;0;0;0;0;0
C14752;Male;Single;32;7422.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14757;Female;Single;31;4026.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14762;Male;Single;31;2416.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14765;Female;Single;33;2951.8;2;2990.4;0;0;0;829;0;0;0;2161.4;0;0;0;0;0;0
C14766;Female;Single;34;21.15;24;697.02;0;0;0;48.74;0;648.28;0;0;0;0;0;0;0;0
C14770;Male;Single;31;2899.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14776;Female;Single;34;2481.14;37;1320.27;0;0;0;0;0;1258.8;0;0;0;0;61.47;0;0;0
C14787;Female;Single;33;411.63;15;1297;79;373.78;0;0;0;168.07;0;0;0;194.62;0;19.26;0;462.28
C14790;Female;Single;32;1275.02;44;697.43;287.82;0;0;0;0;303.93;0;0;0;0;62.76;0;0;42.91
C14795;Female;Single;31;7192.61;19;1408.88;1202.54;0;0;0;0;0;0;0;0;0;206.34;0;0;0
C14804;Male;Single;31;2862.07;22;1889.79;1022.33;0;0;0;569.28;298.18;0;0;0;0;0;0;0;0
C14807;Male;Single;31;2893.76;12;729.91;0;729.91;0;0;0;0;0;0;0;0;0;0;0;0
C14813;Female;Single;35;396.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14815;Male;Single;31;9113.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14816;Male;Single;32;353.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14819;Male;Single;33;5961.16;8;4991.55;0;0;0;0;0;0;0;0;0;4991.55;0;0;0;0
C14823;Female;Single;31;8211.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14829;Male;Single;33;3530.12;6;1485.93;0;0;0;0;0;89.34;0;0;0;1396.59;0;0;0;0
C14833;Female;Single;33;125.19;1;928.33;0;0;0;0;0;928.33;0;0;0;0;0;0;0;0
C14838;Female;Single;33;4623.5;4;7272.67;7272.67;0;0;0;0;0;0;0;0;0;0;0;0;0
C14840;Female;Single;33;8084.11;23;8146.93;6496.91;1111.41;0;0;0;0;0;0;0;538.61;0;0;0;0
C14842;Male;Single;32;1255.73;17;95.73;8.25;0;0;0;46.37;41.11;0;0;0;0;0;0;0;0
C14845;Female;Single;36;2832.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14858;Female;Single;32;6267.56;170;4936.46;234.85;117.51;0;643.73;215.83;416.42;113.87;0;33.35;0;116.97;881.05;1206.45;956.43
C14864;Male;Single;33;2576.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14866;Female;Single;31;1759.69;8;2836.74;0;0;0;0;0;2836.74;0;0;0;0;0;0;0;0
C14868;Female;Single;33;3581.27;8;2484.63;60.54;0;0;1287.41;0;459.9;0;0;0;76.3;600.49;0;0;0
C14870;Female;Single;32;1263.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14877;Female;Single;33;262.21;3;931.72;0;49.9;0;0;0;26.22;0;0;0;0;0;0;0;855.61
C14881;Female;Single;32;6141.37;1;3671.22;0;0;0;0;0;3671.22;0;0;0;0;0;0;0;0
C14883;Male;Single;31;3065.73;102;5600.28;974.92;271.05;0;0;0;1434.78;0;0;0;121.6;1453.03;38.02;233.58;1073.3
C14884;Male;Single;33;2359.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14887;Female;Single;35;4058.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14889;Female;Single;33;963.95;11;3545.84;0;0;301.9;0;0;0;0;0;59.12;129.31;0;0;0;3055.5
C14890;Male;Single;32;89.15;19;649.67;0;0;0;0;0;0;0;0;0;0;0;0;649.67;0
C14893;Female;Single;32;462.16;57;1388.96;0;232.7;0;0;0;861.81;0;294.45;0;0;0;0;0;0
C14897;Male;Single;32;7968.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14900;Female;Single;33;2554.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14904;Male;Single;32;3619.5;35;2601.23;723.12;283.11;0;0;0;936.25;0;0;0;658.75;0;0;0;0
C14907;Female;Single;32;1909.75;27;1264.48;0;0;0;27.42;0;360.92;0;0;23.35;104.92;318.95;172.37;256.54;0
C14909;Male;Single;33;1293.75;13;1860.43;411.67;0;0;0;0;1092.64;0;0;0;356.12;0;0;0;0
C14912;Female;Single;33;1585.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14914;Male;Single;33;5943.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14918;Female;Single;33;3081.92;34;973.07;111.58;0;0;0;0;386.04;0;0;0;398.34;0;77.12;0;0
C14919;Female;Single;31;2110.95;2;1798.18;0;0;0;0;0;0;0;0;0;0;973.29;0;0;824.89
C14925;Male;Single;33;6617.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14933;Female;Single;35;2429.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14942;Female;Single;33;2060.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14943;Male;Single;33;10676.24;91;12464.65;415.88;96.87;0;372.26;655.91;6535.23;0;0;0;3613.34;0;775.16;0;0
C14946;Female;Single;32;2865.52;5;3437.22;531.85;0;0;0;0;2905.37;0;0;0;0;0;0;0;0
C14948;Male;Single;33;294.54;28;748.91;28.31;156.29;0;45.86;91.63;23.35;0;0;0;60.14;0;343.33;0;0
C14971;Female;Single;33;1141.78;23;2692.09;0;0;0;0;0;585.5;0;0;1543.52;0;222.02;0;0;341.05
C14972;Male;Single;33;407.73;40;1252.22;60.31;40.47;0;0;0;648.21;0;0;0;51.49;0;27.27;424.46;0
C14976;Male;Single;33;199.86;1;1455.38;0;1455.38;0;0;0;0;0;0;0;0;0;0;0;0
C14982;Female;Single;32;1198.66;41;1206.39;165.55;0;0;0;0;760.44;0;0;0;81.94;90.8;107.66;0;0
C14983;Male;Single;33;5283.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14985;Male;Single;31;2703.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14987;Female;Single;33;7330.8;49;7742.75;1027;0;744.01;0;166.91;5147.99;0;0;0;548.67;0;108.18;0;0
C14990;Male;Single;33;9492.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14995;Female;Single;33;1495.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14996;Male;Single;32;490.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14997;Male;Single;32;166.87;11;1981.72;73.19;97.03;0;0;0;176.74;0;0;0;240.19;1394.56;0;0;0
C14999;Female;Single;35;2853.24;2;3087.65;3087.65;0;0;0;0;0;0;0;0;0;0;0;0;0
C15000;Male;Single;32;77.85;23;695.35;0;0;0;0;0;0;0;0;0;0;0;0;695.35;0
C15001;Female;Single;33;354.13;6;488.31;0;0;0;0;0;22.44;0;0;0;27.21;0;386.79;0;51.88
C15004;Male;Single;33;4317.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15006;Male;Single;31;987.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15011;Male;Single;32;2762.38;4;866;0;0;0;0;0;0;0;0;0;866;0;0;0;0
C15012;Male;Single;33;108.04;25;720.56;59.73;0;0;0;0;0;0;0;56.23;604.6;0;0;0;0
C15013;Female;Single;32;566.06;10;1676.86;0;0;0;0;0;863.23;0;0;0;617.57;196.06;0;0;0
C15014;Male;Single;33;1674.57;20;1820.61;0;0;0;98.9;0;0;0;0;0;0;0;0;899.76;821.94
C15021;Female;Single;31;2448.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15023;Male;Single;34;6004.62;5;4195.93;0;426.57;0;0;0;3769.36;0;0;0;0;0;0;0;0
C15025;Male;Single;34;3071.66;61;4113.27;313.98;0;0;1148.22;46.9;856.77;0;0;19.58;140.48;397.29;0;900.08;289.96
C15026;Female;Single;32;250.47;30;1159;157.76;68.83;0;0;0;269.99;0;0;0;496.63;0;165.81;0;0
C15032;Male;Single;33;8238.12;14;6754.77;0;0;0;1437.84;0;0;0;0;0;424.85;0;347.81;0;4544.26
C15033;Male;Single;31;7481.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15036;Male;Single;32;1141.42;13;2284.26;0;0;0;0;0;0;0;0;0;0;2284.26;0;0;0
C15038;Male;Single;31;1562.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15039;Female;Single;36;295.35;23;858.04;68.97;471.92;0;0;0;0;0;0;317.15;0;0;0;0;0
C15041;Male;Single;33;639.15;54;3734.85;2201.39;335.79;0;0;231.92;603.95;0;0;0;266.26;95.53;0;0;0
C15047;Female;Single;34;3445.66;19;2464.02;295.29;0;0;0;167.99;2000.74;0;0;0;0;0;0;0;0
C15055;Male;Single;33;889.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15057;Male;Single;31;7825.47;4;1324.14;1324.14;0;0;0;0;0;0;0;0;0;0;0;0;0
C15059;Female;Single;34;960.42;128;4573.77;0;128.93;0;0;134.38;299.81;0;0;92.26;0;0;1926.79;30.35;1961.24
C15062;Female;Single;33;740.09;11;979.49;96.69;159.15;0;0;0;501.82;0;0;0;0;221.84;0;0;0
C15066;Male;Single;31;464.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15071;Male;Single;32;9034.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15072;Male;Single;32;369.73;1;3065.69;0;3065.69;0;0;0;0;0;0;0;0;0;0;0;0
C15076;Male;Single;34;4031.14;1;1982.99;0;0;0;0;0;1982.99;0;0;0;0;0;0;0;0
C15079;Female;Single;34;4564.22;6;3993.49;0;0;0;0;0;0;0;0;0;0;0;3993.49;0;0
C15081;Male;Single;34;230.06;67;1782.49;150.37;28.2;0;0;0;921.6;0;0;0;0;24.07;97.34;560.91;0
C15086;Female;Single;42;2172.84;56;2526.06;1302.68;23.5;0;125.05;0;720.77;0;0;0;77.04;0;239.81;37.21;0
C15088;Female;Single;33;771.63;40;1825.05;447.74;0;128.08;0;0;675.81;0;0;0;395.87;0;56.9;120.65;0
C15090;Female;Single;31;2072.81;23;5371.31;178.45;3090.32;0;626.28;0;297.14;0;0;104.21;0;0;749.45;325.45;0
C15091;Male;Single;33;410.06;97;728.85;23.98;227.44;0;0;0;69.2;0;0;0;0;218.62;189.6;0;0
C15092;Female;Single;34;2796.22;60;11302.92;2328.96;1664.46;0;0;0;4310.62;0;0;0;0;2998.88;0;0;0
C15095;Female;Single;33;122.77;29;844.37;102.82;0;0;0;0;262.47;0;0;0;29.86;39.49;0;329.44;80.29
C15097;Male;Single;32;1288.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15101;Female;Single;31;69.03;15;2591.83;55.79;84.37;0;301.98;0;461.22;0;0;0;83.36;0;1605.09;0;0
C15102;Female;Single;31;1176;7;1310.08;0;0;0;0;0;0;0;0;1225.41;0;0;0;0;84.67
C15107;Male;Single;33;940.75;20;3544.68;218.23;0;0;368.65;0;1509.38;0;0;0;104.29;0;808.89;0;535.24
C15110;Female;Single;33;1734.19;1;1825.76;0;0;0;0;0;1825.76;0;0;0;0;0;0;0;0
C15118;Female;Single;31;213.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15123;Female;Single;34;2508.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15140;Male;Single;31;1402.37;23;609.08;63.88;0;0;0;0;403.03;0;0;0;0;0;48.25;0;93.92
C15141;Male;Single;31;4885.9;2;2277.57;0;0;0;0;0;2277.57;0;0;0;0;0;0;0;0
C15145;Male;Single;33;38.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15148;Male;Single;32;7185.43;6;3020.1;0;3020.1;0;0;0;0;0;0;0;0;0;0;0;0
C15152;Male;Single;31;93.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15157;Male;Single;33;5997.45;4;3548.3;1389.48;0;0;0;0;1189.36;0;0;0;0;969.47;0;0;0
C15158;Male;Single;34;1733.44;27;939.49;72.92;242.68;0;489.88;0;0;0;0;0;79.96;0;54.05;0;0
C15165;Male;Single;31;156.21;30;1493.21;0;145.42;0;0;0;70.78;0;0;0;707.6;0;0;442.89;126.53
C15166;Female;Single;30;1531.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15169;Male;Single;32;4861.62;13;1191.24;0;115.55;0;0;0;0;0;0;0;0;0;0;1075.69;0
C15170;Male;Single;31;4117.44;2;3499.91;0;0;0;0;0;0;0;0;0;0;0;0;3499.91;0
C15174;Male;Single;34;5808.48;10;3650.55;1282.57;0;0;0;0;2367.98;0;0;0;0;0;0;0;0
C15175;Female;Single;33;270.58;10;6977.23;0;0;0;0;0;0;0;0;0;0;5931.77;1045.45;0;0
C15184;Male;Single;32;639.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15197;Female;Single;31;1043.54;6;1085.35;0;0;0;0;0;1085.35;0;0;0;0;0;0;0;0
C15201;Female;Single;34;100.46;8;573.32;0;469.51;0;0;0;0;0;0;59.25;0;0;0;44.56;0
C15208;Male;Single;33;6749.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15213;Female;Single;31;1487.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15216;Male;Single;31;2932.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15218;Male;Single;31;2725.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15219;Female;Single;33;3035.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15221;Male;Single;31;5997.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15227;Female;Single;32;2145.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15231;Female;Single;32;552.27;8;589.37;0;0;0;0;38.77;0;0;0;0;0;0;91.71;0;458.9
C15239;Female;Single;33;2283.03;13;5699.65;1172.63;529.71;0;3031.4;0;965.91;0;0;0;0;0;0;0;0
C15240;Male;Single;33;4523.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15242;Male;Single;33;491.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15243;Male;Single;34;324.04;66;2744.81;238.64;0;0;0;0;650.03;0;0;0;0;1199.66;0;656.49;0
C15244;Male;Single;31;337.9;37;951.28;158.6;333.32;0;0;0;0;0;0;0;0;0;459.36;0;0
C15248;Male;Single;31;250.25;36;1861.61;56.97;319.74;0;113.09;0;288.01;0;0;235.16;320.55;0;242.89;0;285.2
C15252;Male;Single;33;287.73;14;1232.79;0;116.76;0;0;0;0;0;0;0;1116.03;0;0;0;0
C15254;Male;Single;34;308.1;17;1061.55;506.63;269.61;0;55.84;0;229.48;0;0;0;0;0;0;0;0
C15261;Male;Single;33;6100.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15262;Female;Single;33;2647.26;6;2516.75;0;0;0;0;0;0;0;0;0;0;0;0;0;2516.75
C15264;Female;Single;31;3045.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15270;Male;Single;32;737.06;7;2608.27;0;0;0;0;0;1125.67;0;0;0;0;1190.95;0;0;291.65
C15272;Male;Single;31;2288.9;2;1931.61;0;0;0;0;0;1295.8;0;0;0;635.81;0;0;0;0
C15285;Male;Single;31;167.74;34;1892.32;0;222.23;0;783.21;0;156.78;0;0;0;0;40.68;0;0;689.42
C15289;Female;Single;33;6245.25;41;1547.38;0;69.53;0;570.92;40.49;22.73;0;0;0;843.71;0;0;0;0
C15290;Female;Single;32;1397.5;70;6923.28;626.41;0;0;38.39;0;1174.36;0;0;0;638.69;3754.7;0;690.73;0
C15294;Male;Single;31;786.06;6;8116.66;0;0;0;0;0;2023.97;0;0;0;5103.35;0;0;0;989.34
C15296;Male;Single;31;1671.8;78;5044.36;309.03;75.93;0;810.82;0;235.03;0;0;0;519.94;2610.99;29.51;453.11;0
C15303;Male;Single;35;1292.03;12;4142.3;818.62;360.87;0;0;0;0;0;0;0;540.59;0;0;0;2422.22
C15306;Male;Single;32;718.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15309;Male;Single;33;392.13;16;1773.93;47.7;54.26;0;116.07;0;128.43;254.49;0;0;173.48;505.41;0;0;494.08
C15311;Male;Single;31;586;27;780.32;21.49;82.54;0;0;113.76;162.62;0;0;0;279.68;0;120.24;0;0
C15314;Male;Single;32;2428.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15315;Female;Single;32;6015.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15316;Male;Single;32;125.19;19;932;0;0;0;0;43.82;0;0;0;0;0;0;0;0;888.18
C15324;Male;Single;32;62.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15326;Female;Single;32;2462.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15341;Female;Single;34;316.03;57;2209.53;296.71;595.25;0;292.07;0;436.67;0;0;0;413.86;128.88;46.1;0;0
C15346;Male;Single;31;130.47;43;1067.48;17.45;16.35;0;30.55;9.8;0;0;0;0;993.34;0;0;0;0
C15349;Male;Single;33;531.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15352;Male;Single;31;121.35;60;719.5;70.92;0;0;27.55;0;439.2;0;0;0;0;0;0;181.84;0
C15368;Male;Single;35;4175.57;15;560.04;164.45;36.38;0;0;0;359.22;0;0;0;0;0;0;0;0
C15369;Female;Single;37;971.27;20;5849.63;125.36;0;0;588.86;0;3380.81;0;0;0;0;0;0;0;1754.6
C15372;Male;Single;33;165.41;15;627.92;0;98.43;0;0;0;38.76;0;0;0;0;490.73;0;0;0
C15374;Male;Single;32;410.53;21;1235.69;58.26;305.67;0;0;0;189.38;0;0;0;682.38;0;0;0;0
C15376;Male;Single;32;1486.55;22;1245.53;803.68;0;0;0;0;441.85;0;0;0;0;0;0;0;0
C15380;Female;Single;31;40.48;7;643.96;43.16;0;0;0;0;0;0;0;0;39.36;0;0;0;561.44
C15393;Female;Single;34;1806.54;1;2416.46;0;0;0;0;0;0;0;0;0;2416.46;0;0;0;0
C15395;Female;Single;34;2209.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15396;Male;Single;34;1242.28;8;1476.28;0;1476.28;0;0;0;0;0;0;0;0;0;0;0;0
C15400;Male;Single;33;970.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15406;Male;Single;32;1359.81;41;8502.62;0;55.7;0;35.87;24.63;0;0;0;0;0;1902.78;0;2233.09;4250.55
C15407;Male;Single;32;2364.31;1;2314.51;0;2314.51;0;0;0;0;0;0;0;0;0;0;0;0
C15413;Female;Single;33;7123.28;11;3802.41;247.47;0;0;0;0;0;0;0;793.27;2515.28;246.39;0;0;0
C15427;Female;Single;32;69.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15428;Male;Single;32;1101.4;1;1442.2;0;0;0;0;0;0;0;0;0;0;1442.2;0;0;0
C15429;Male;Single;32;1432.73;143;2521.38;702.78;0;0;0;22.57;1191.17;0;0;0;253.96;0;20.94;0;329.97
C15431;Male;Single;32;1409.12;14;1248.66;0;196.28;0;101.04;0;0;0;0;0;951.35;0;0;0;0
C15433;Female;Single;32;1669.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15435;Male;Single;33;2219.78;6;2922.63;1031.26;0;0;0;0;1891.37;0;0;0;0;0;0;0;0
C15452;Male;Single;35;3508.5;7;2464.14;0;0;0;0;243.37;0;0;0;2220.76;0;0;0;0;0
C15467;Male;Single;32;1668.69;4;5572.99;778.53;0;0;0;0;4794.46;0;0;0;0;0;0;0;0
C15468;Female;Single;32;294.98;24;1266.47;27.33;0;0;0;0;169.67;0;0;0;534.94;0;534.52;0;0
C15472;Female;Single;34;552.49;14;1507.64;325.31;0;0;0;0;0;0;0;0;0;0;0;158.38;1023.96
C15474;Male;Single;32;2516.99;64;1198.13;0;0;0;0;0;1198.13;0;0;0;0;0;0;0;0
C15482;Male;Single;35;1561.27;12;2301.98;0;0;0;0;0;0;0;0;0;1016.82;0;0;0;1285.16
C15486;Male;Single;34;2885.4;132;10600.85;0;0;0;0;0;0;0;0;10551.83;49.02;0;0;0;0
C15487;Female;Single;34;1783.32;23;2008.79;230.24;0;0;0;0;703.37;0;0;0;840.41;234.76;0;0;0
C15501;Male;Single;34;1018.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15502;Female;Single;32;38.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15503;Female;Single;32;208.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15509;Male;Single;34;9464.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C15510;Male;Single;33;1128.94;124;7549.32;221.01;210.14;0;626.29;206.4;296.29;0;0;0;1781.86;36.92;213.94;946.15;3010.32
C15513;Female;Single;33;1222.98;21;1887.71;0;0;0;0;0;1887.71;0;0;0;0;0;0;0;0
